entity_id,entity_type,entity_name,symbol,exchange,sector,is_active
STK_RVNL,STOCK,Rail Vikas Nigam Ltd.,RVNL,NSE,,TRUE
STK_RAILTEL,STOCK,Railtel Corporation Of India Ltd.,RAILTEL,NSE,,TRUE
STK_RAIN,STOCK,Rain Industries Ltd,RAIN,NSE,,TRUE
STK_RAINBOW,STOCK,Rainbow Childrens Medicare Ltd.,RAINBOW,NSE,,TRUE
STK_RAJESHEXPO,STOCK,Rajesh Exports Ltd.,RAJESHEXPO,NSE,,TRUE
STK_RALLIS,STOCK,Rallis India Ltd.,RALLIS,NSE,,TRUE
STK_RKFORGE,STOCK,Ramkrishna Forgings Ltd.,RKFORGE,NSE,,TRUE
STK_RCF,STOCK,Rashtriya Chemicals & Fertilizers Ltd.,RCF,NSE,,TRUE
STK_RATEGAIN,STOCK,Rategain Travel Technologies Ltd.,RATEGAIN,NSE,,TRUE
STK_RATNAMANI,STOCK,Ratnamani Metals & Tubes Ltd.,RATNAMANI,NSE,,TRUE
STK_RTNINDIA,STOCK,RattanIndia Enterprises Ltd.,RTNINDIA,NSE,,TRUE
STK_RTNPOWER,STOCK,RattanIndia Power Ltd.,RTNPOWER,NSE,,TRUE
STK_RAYMONDLSL,STOCK,Raymond Lifestyle Ltd.,RAYMONDLSL,NSE,,TRUE
STK_REDINGTON,STOCK,Redington Ltd.,REDINGTON,NSE,,TRUE
STK_REFEX,STOCK,Refex Industries Ltd.,REFEX,NSE,,TRUE
STK_RELAXO,STOCK,Relaxo Footwears Ltd.,RELAXO,NSE,,TRUE
STK_RELIANCE,STOCK,Reliance Industries Ltd.,RELIANCE,NSE,,TRUE
STK_RELINFRA,STOCK,Reliance Infrastructure Ltd.,RELINFRA,NSE,,TRUE
STK_RPOWER,STOCK,Reliance Power Ltd.,RPOWER,NSE,,TRUE
STK_RELIGARE,STOCK,Religare Enterprises Ltd.,RELIGARE,NSE,,TRUE
STK_RBA,STOCK,Restaurant Brands Asia Ltd.,RBA,NSE,,TRUE
STK_ROUTE,STOCK,Route Mobile Ltd.,ROUTE,NSE,,TRUE
STK_SBFC,STOCK,SBFC Finance Ltd.,SBFC,NSE,,TRUE
STK_SBICARD,STOCK,SBI Cards and Payment Services Ltd.,SBICARD,NSE,,TRUE
STK_SBILIFE,STOCK,SBI Life Insurance Company Ltd.,SBILIFE,NSE,,TRUE
STK_SJVN,STOCK,SJVN Ltd.,SJVN,NSE,,TRUE
STK_SKFINDIA,STOCK,SKF India Ltd.,SKFINDIA,NSE,,TRUE
STK_SKYGOLD,STOCK,SKY GOLD AND DIAMONDS Ltd.,SKYGOLD,NSE,,TRUE
STK_SRF,STOCK,SRF Ltd.,SRF,NSE,,TRUE
STK_SAFARI,STOCK,Safari Industries (India) Ltd.,SAFARI,NSE,,TRUE
STK_SAGILITY,STOCK,Sagility Ltd.,SAGILITY,NSE,,TRUE
STK_SAILIFE,STOCK,Sai Life Sciences Ltd.,SAILIFE,NSE,,TRUE
STK_SAMHI,STOCK,Samhi Hotels Ltd.,SAMHI,NSE,,TRUE
STK_SAMMAANCAP,STOCK,Sammaan Capital Ltd.,SAMMAANCAP,NSE,,TRUE
STK_MOTHERSON,STOCK,Samvardhana Motherson International Ltd.,MOTHERSON,NSE,,TRUE
STK_SANDUMA,STOCK,Sandur Manganese & Iron Ores Ltd.,SANDUMA,NSE,,TRUE
STK_SANOFICONR,STOCK,Sanofi Consumer Healthcare India Ltd.,SANOFICONR,NSE,,TRUE
STK_SANOFI,STOCK,Sanofi India Ltd.,SANOFI,NSE,,TRUE
STK_SANSERA,STOCK,Sansera Engineering Ltd.,SANSERA,NSE,,TRUE
STK_SAPPHIRE,STOCK,Sapphire Foods India Ltd.,SAPPHIRE,NSE,,TRUE
STK_SARDAEN,STOCK,Sarda Energy and Minerals Ltd.,SARDAEN,NSE,,TRUE
STK_SAREGAMA,STOCK,Saregama India Ltd,SAREGAMA,NSE,,TRUE
STK_SCHAEFFLER,STOCK,Schaeffler India Ltd.,SCHAEFFLER,NSE,,TRUE
STK_SCHNEIDER,STOCK,Schneider Electric Infrastructure Ltd.,SCHNEIDER,NSE,,TRUE
STK_SENCO,STOCK,Senco Gold Ltd.,SENCO,NSE,,TRUE
STK_SEQUENT,STOCK,Sequent Scientific Ltd.,SEQUENT,NSE,,TRUE
STK_SHAILY,STOCK,Shaily Engineering Plastics Ltd.,SHAILY,NSE,,TRUE
STK_SHAKTIPUMP,STOCK,Shakti Pumps (India) Ltd.,SHAKTIPUMP,NSE,,TRUE
STK_SHARDACROP,STOCK,Sharda Cropchem Ltd.,SHARDACROP,NSE,,TRUE
STK_SHARDAMOTR,STOCK,Sharda Motor Industries Ltd.,SHARDAMOTR,NSE,,TRUE
STK_SHAREINDIA,STOCK,Share India Securities Ltd.,SHAREINDIA,NSE,,TRUE
STK_SFL,STOCK,Sheela Foam Ltd.,SFL,NSE,,TRUE
STK_SHILPAMED,STOCK,Shilpa Medicare Ltd.,SHILPAMED,NSE,,TRUE
STK_SCI,STOCK,Shipping Corporation of India Ltd.,SCI,NSE,,TRUE
STK_SHREECEM,STOCK,Shree Cement Ltd.,SHREECEM,NSE,,TRUE
STK_RENUKA,STOCK,Shree Renuka Sugars Ltd.,RENUKA,NSE,,TRUE
STK_SHRIRAMFIN,STOCK,Shriram Finance Ltd.,SHRIRAMFIN,NSE,,TRUE
STK_SHRIPISTON,STOCK,Shriram Pistons & Rings Ltd.,SHRIPISTON,NSE,,TRUE
STK_SHYAMMETL,STOCK,Shyam Metalics and Energy Ltd.,SHYAMMETL,NSE,,TRUE
STK_ENRIN,STOCK,Siemens Energy India Ltd.,ENRIN,NSE,,TRUE
STK_SIEMENS,STOCK,Siemens Ltd.,SIEMENS,NSE,,TRUE
STK_SIGNATURE,STOCK,Signatureglobal (India) Ltd.,SIGNATURE,NSE,,TRUE
STK_SKIPPER,STOCK,Skipper Ltd.,SKIPPER,NSE,,TRUE
STK_SOBHA,STOCK,Sobha Ltd.,SOBHA,NSE,,TRUE
STK_SOLARINDS,STOCK,Solar Industries India Ltd.,SOLARINDS,NSE,,TRUE
STK_SONACOMS,STOCK,Sona BLW Precision Forgings Ltd.,SONACOMS,NSE,,TRUE
STK_SONATSOFTW,STOCK,Sonata Software Ltd.,SONATSOFTW,NSE,,TRUE
STK_SOUTHBANK,STOCK,South Indian Bank Ltd.,SOUTHBANK,NSE,,TRUE
STK_STARCEMENT,STOCK,Star Cement Ltd.,STARCEMENT,NSE,,TRUE
STK_STARHEALTH,STOCK,Star Health and Allied Insurance Company Ltd.,STARHEALTH,NSE,,TRUE
STK_SBIN,STOCK,State Bank of India,SBIN,NSE,,TRUE
STK_SAIL,STOCK,Steel Authority of India Ltd.,SAIL,NSE,,TRUE
STK_SWSOLAR,STOCK,Sterling and Wilson Renewable Energy Ltd.,SWSOLAR,NSE,,TRUE
STK_STLTECH,STOCK,Sterlite Technologies Ltd.,STLTECH,NSE,,TRUE
STK_STAR,STOCK,Strides Pharma Science Ltd.,STAR,NSE,,TRUE
STK_STYRENIX,STOCK,Styrenix Performance Materials Ltd.,STYRENIX,NSE,,TRUE
STK_SUBROS,STOCK,Subros Ltd.,SUBROS,NSE,,TRUE
STK_SUDARSCHEM,STOCK,Sudarshan Chemical Industries Ltd.,SUDARSCHEM,NSE,,TRUE
STK_SUMICHEM,STOCK,Sumitomo Chemical India Ltd.,SUMICHEM,NSE,,TRUE
STK_SPARC,STOCK,Sun Pharma Advanced Research Company Ltd.,SPARC,NSE,,TRUE
STK_SUNPHARMA,STOCK,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,NSE,,TRUE
STK_SUNTV,STOCK,Sun TV Network Ltd.,SUNTV,NSE,,TRUE
STK_SUNDARMFIN,STOCK,Sundaram Finance Ltd.,SUNDARMFIN,NSE,,TRUE
STK_SUNDRMFAST,STOCK,Sundram Fasteners Ltd.,SUNDRMFAST,NSE,,TRUE
STK_SUNFLAG,STOCK,Sunflag Iron & Steel Company Ltd.,SUNFLAG,NSE,,TRUE
STK_SUNTECK,STOCK,Sunteck Realty Ltd.,SUNTECK,NSE,,TRUE
STK_SUPREMEIND,STOCK,Supreme Industries Ltd.,SUPREMEIND,NSE,,TRUE
STK_SUPRIYA,STOCK,Supriya Lifescience Ltd.,SUPRIYA,NSE,,TRUE
STK_SURYAROSNI,STOCK,Surya Roshni Ltd.,SURYAROSNI,NSE,,TRUE
STK_SUZLON,STOCK,Suzlon Energy Ltd.,SUZLON,NSE,,TRUE
STK_SWANCORP,STOCK,Swan Corp Ltd.,SWANCORP,NSE,,TRUE
STK_SWIGGY,STOCK,Swiggy Ltd.,SWIGGY,NSE,,TRUE
STK_SYMPHONY,STOCK,Symphony Ltd.,SYMPHONY,NSE,,TRUE
STK_SYNGENE,STOCK,Syngene International Ltd.,SYNGENE,NSE,,TRUE
STK_SYRMA,STOCK,Syrma SGS Technology Ltd.,SYRMA,NSE,,TRUE
STK_TARC,STOCK,TARC Ltd.,TARC,NSE,,TRUE
STK_TBOTEK,STOCK,TBO Tek Ltd.,TBOTEK,NSE,,TRUE
STK_TDPOWERSYS,STOCK,TD Power Systems Ltd.,TDPOWERSYS,NSE,,TRUE
STK_TSFINV,STOCK,TSF Investments Ltd.,TSFINV,NSE,,TRUE
STK_TVSMOTOR,STOCK,TVS Motor Company Ltd.,TVSMOTOR,NSE,,TRUE
STK_TVSSCS,STOCK,TVS Supply Chain Solutions Ltd.,TVSSCS,NSE,,TRUE
STK_TANLA,STOCK,Tanla Platforms Ltd.,TANLA,NSE,,TRUE
STK_TATACHEM,STOCK,Tata Chemicals Ltd.,TATACHEM,NSE,,TRUE
STK_TATACOMM,STOCK,Tata Communications Ltd.,TATACOMM,NSE,,TRUE
STK_TCS,STOCK,Tata Consultancy Services Ltd.,TCS,NSE,,TRUE
STK_TATACONSUM,STOCK,Tata Consumer Products Ltd.,TATACONSUM,NSE,,TRUE
STK_TATAELXSI,STOCK,Tata Elxsi Ltd.,TATAELXSI,NSE,,TRUE
STK_TATAINVEST,STOCK,Tata Investment Corporation Ltd.,TATAINVEST,NSE,,TRUE
STK_TMPV,STOCK,Tata Motors Passenger Vehicles Ltd.,TMPV,NSE,,TRUE
STK_TATAPOWER,STOCK,Tata Power Co. Ltd.,TATAPOWER,NSE,,TRUE
STK_TATASTEEL,STOCK,Tata Steel Ltd.,TATASTEEL,NSE,,TRUE
STK_TATATECH,STOCK,Tata Technologies Ltd.,TATATECH,NSE,,TRUE
STK_TTML,STOCK,Tata Teleservices (Maharashtra) Ltd.,TTML,NSE,,TRUE
STK_TEAMLEASE,STOCK,Teamlease Services Ltd.,TEAMLEASE,NSE,,TRUE
STK_TECHM,STOCK,Tech Mahindra Ltd.,TECHM,NSE,,TRUE
STK_TECHNOE,STOCK,Techno Electric & Engineering Company Ltd.,TECHNOE,NSE,,TRUE
STK_TEGA,STOCK,Tega Industries Ltd.,TEGA,NSE,,TRUE
STK_TEJASNET,STOCK,Tejas Networks Ltd.,TEJASNET,NSE,,TRUE
STK_TEXRAIL,STOCK,Texmaco Rail & Eng. Ltd.,TEXRAIL,NSE,,TRUE
STK_THANGAMAYL,STOCK,Thangamayil Jewellery Ltd.,THANGAMAYL,NSE,,TRUE
STK_ANUP,STOCK,The Anup Engineering Ltd.,ANUP,NSE,,TRUE
STK_NIACL,STOCK,The New India Assurance Company Ltd.,NIACL,NSE,,TRUE
STK_RAMCOCEM,STOCK,The Ramco Cements Ltd.,RAMCOCEM,NSE,,TRUE
STK_THERMAX,STOCK,Thermax Ltd.,THERMAX,NSE,,TRUE
STK_THOMASCOOK,STOCK,Thomas Cook (India) Ltd.,THOMASCOOK,NSE,,TRUE
STK_THYROCARE,STOCK,Thyrocare Technologies Ltd.,THYROCARE,NSE,,TRUE
STK_TI,STOCK,Tilaknagar Industries Ltd.,TI,NSE,,TRUE
STK_TIMETECHNO,STOCK,Time Technoplast Ltd.,TIMETECHNO,NSE,,TRUE
STK_TIMKEN,STOCK,Timken India Ltd.,TIMKEN,NSE,,TRUE
STK_TIPSMUSIC,STOCK,Tips Music Ltd.,TIPSMUSIC,NSE,,TRUE
STK_TITAGARH,STOCK,Titagarh Rail Systems Ltd.,TITAGARH,NSE,,TRUE
STK_TITAN,STOCK,Titan Company Ltd.,TITAN,NSE,,TRUE
STK_TORNTPHARM,STOCK,Torrent Pharmaceuticals Ltd.,TORNTPHARM,NSE,,TRUE
STK_TORNTPOWER,STOCK,Torrent Power Ltd.,TORNTPOWER,NSE,,TRUE
STK_TARIL,STOCK,Transformers And Rectifiers (India) Ltd.,TARIL,NSE,,TRUE
STK_TRANSRAILL,STOCK,Transrail Lighting Ltd.,TRANSRAILL,NSE,,TRUE
STK_TRENT,STOCK,Trent Ltd.,TRENT,NSE,,TRUE
STK_TRIDENT,STOCK,Trident Ltd.,TRIDENT,NSE,,TRUE
STK_TRIVENI,STOCK,Triveni Engineering & Industries Ltd.,TRIVENI,NSE,,TRUE
STK_TRITURBINE,STOCK,Triveni Turbine Ltd.,TRITURBINE,NSE,,TRUE
STK_TIINDIA,STOCK,Tube Investments of India Ltd.,TIINDIA,NSE,,TRUE
STK_UCOBANK,STOCK,UCO Bank,UCOBANK,NSE,,TRUE
STK_UNOMINDA,STOCK,UNO Minda Ltd.,UNOMINDA,NSE,,TRUE
STK_UPL,STOCK,UPL Ltd.,UPL,NSE,,TRUE
STK_UTIAMC,STOCK,UTI Asset Management Company Ltd.,UTIAMC,NSE,,TRUE
STK_UJJIVANSFB,STOCK,Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,NSE,,TRUE
STK_ULTRACEMCO,STOCK,UltraTech Cement Ltd.,ULTRACEMCO,NSE,,TRUE
STK_UNIMECH,STOCK,Unimech Aerospace and Manufacturing Ltd.,UNIMECH,NSE,,TRUE
STK_UNIONBANK,STOCK,Union Bank of India,UNIONBANK,NSE,,TRUE
STK_UBL,STOCK,United Breweries Ltd.,UBL,NSE,,TRUE
STK_UNITDSPR,STOCK,United Spirits Ltd.,UNITDSPR,NSE,,TRUE
STK_USHAMART,STOCK,Usha Martin Ltd.,USHAMART,NSE,,TRUE
STK_VGUARD,STOCK,V-Guard Industries Ltd.,VGUARD,NSE,,TRUE
STK_VMART,STOCK,V-Mart Retail Ltd.,VMART,NSE,,TRUE
STK_VIPIND,STOCK,V.I.P. Industries Ltd.,VIPIND,NSE,,TRUE
STK_V2RETAIL,STOCK,V2 Retail Ltd.,V2RETAIL,NSE,,TRUE
STK_VSTIND,STOCK,VST Industries Ltd.,VSTIND,NSE,,TRUE
STK_WABAG,STOCK,Va Tech Wabag Ltd.,WABAG,NSE,,TRUE
STK_VAIBHAVGBL,STOCK,Vaibhav Global Ltd.,VAIBHAVGBL,NSE,,TRUE
STK_DBREALTY,STOCK,Valor Estate Ltd.,DBREALTY,NSE,,TRUE
STK_VTL,STOCK,Vardhman Textiles Ltd.,VTL,NSE,,TRUE
STK_VARROC,STOCK,Varroc Engineering Ltd.,VARROC,NSE,,TRUE
STK_VBL,STOCK,Varun Beverages Ltd.,VBL,NSE,,TRUE
STK_MANYAVAR,STOCK,Vedant Fashions Ltd.,MANYAVAR,NSE,,TRUE
STK_VEDL,STOCK,Vedanta Ltd.,VEDL,NSE,,TRUE
STK_VENTIVE,STOCK,Ventive Hospitality Ltd.,VENTIVE,NSE,,TRUE
STK_VESUVIUS,STOCK,Vesuvius India Ltd.,VESUVIUS,NSE,,TRUE
STK_VIJAYA,STOCK,Vijaya Diagnostic Centre Ltd.,VIJAYA,NSE,,TRUE
STK_VINATIORGA,STOCK,Vinati Organics Ltd.,VINATIORGA,NSE,,TRUE
STK_VMM,STOCK,Vishal Mega Mart Ltd.,VMM,NSE,,TRUE
STK_IDEA,STOCK,Vodafone Idea Ltd.,IDEA,NSE,,TRUE
STK_VOLTAMP,STOCK,Voltamp Transformers Ltd,VOLTAMP,NSE,,TRUE
STK_VOLTAS,STOCK,Voltas Ltd.,VOLTAS,NSE,,TRUE
STK_WAAREEENER,STOCK,Waaree Energies Ltd.,WAAREEENER,NSE,,TRUE
STK_WAAREERTL,STOCK,Waaree Renewable Technologies Ltd.,WAAREERTL,NSE,,TRUE
STK_WEBELSOLAR,STOCK,Websol Energy System Ltd.,WEBELSOLAR,NSE,,TRUE
STK_WELCORP,STOCK,Welspun Corp Ltd.,WELCORP,NSE,,TRUE
STK_WELENT,STOCK,Welspun Enterprises Ltd.,WELENT,NSE,,TRUE
STK_WELSPUNLIV,STOCK,Welspun Living Ltd.,WELSPUNLIV,NSE,,TRUE
STK_WESTLIFE,STOCK,Westlife Foodworld Ltd.,WESTLIFE,NSE,,TRUE
STK_WHIRLPOOL,STOCK,Whirlpool of India Ltd.,WHIRLPOOL,NSE,,TRUE
STK_WIPRO,STOCK,Wipro Ltd.,WIPRO,NSE,,TRUE
STK_WOCKPHARMA,STOCK,Wockhardt Ltd.,WOCKPHARMA,NSE,,TRUE
STK_YATHARTH,STOCK,Yatharth Hospital & Trauma Care Services Ltd.,YATHARTH,NSE,,TRUE
STK_YESBANK,STOCK,Yes Bank Ltd.,YESBANK,NSE,,TRUE
STK_ZFCVINDIA,STOCK,ZF Commercial Vehicle Control Systems India Ltd.,ZFCVINDIA,NSE,,TRUE
STK_ZAGGLE,STOCK,Zaggle Prepaid Ocean Services Ltd.,ZAGGLE,NSE,,TRUE
STK_ZEEL,STOCK,Zee Entertainment Enterprises Ltd.,ZEEL,NSE,,TRUE
STK_ZENTEC,STOCK,Zen Technologies Ltd.,ZENTEC,NSE,,TRUE
STK_ZENSARTECH,STOCK,Zensar Technolgies Ltd.,ZENSARTECH,NSE,,TRUE
STK_ZYDUSLIFE,STOCK,Zydus Lifesciences Ltd.,ZYDUSLIFE,NSE,,TRUE
STK_ZYDUSWELL,STOCK,Zydus Wellness Ltd.,ZYDUSWELL,NSE,,TRUE
STK_ECLERX,STOCK,eClerx Services Ltd.,ECLERX,NSE,,TRUE
STK_EMUDHRA,STOCK,eMudhra Ltd.,EMUDHRA,NSE,,TRUE
