index_entity_id,stock_entity_id
IDX_NIFTY 200,STK_IDFCFIRSTB
IDX_NIFTY 200,STK_ASTRAL
IDX_NIFTY 200,STK_HUDCO
IDX_NIFTY 200,STK_TATACONSUM
IDX_NIFTY 200,STK_COLPAL
IDX_NIFTY 200,STK_HDFCLIFE
IDX_NIFTY 200,STK_DMART
IDX_NIFTY 200,STK_BANKINDIA
IDX_NIFTY 200,STK_PERSISTENT
IDX_NIFTY 200,STK_INFY
IDX_NIFTY 200,STK_M&M
IDX_NIFTY 200,STK_WIPRO
IDX_NIFTY 200,STK_OIL
IDX_NIFTY 200,STK_KOTAKBANK
IDX_NIFTY 200,STK_BIOCON
IDX_NIFTY 200,STK_IDEA
IDX_NIFTY 200,STK_ADANIPOWER
IDX_NIFTY 200,STK_SBILIFE
IDX_NIFTY 200,STK_INDUSINDBK
IDX_NIFTY 200,STK_CANBK
IDX_NIFTY 200,STK_BHEL
IDX_NIFTY 200,STK_GMRAIRPORT
IDX_NIFTY 200,STK_ADANIENSOL
IDX_NIFTY 200,STK_JSWENERGY
IDX_NIFTY 200,STK_SUPREMEIND
IDX_NIFTY 200,STK_INDIANB
IDX_NIFTY 200,STK_BHARATFORG
IDX_NIFTY 200,STK_BAJAJHLDNG
IDX_NIFTY 200,STK_GRASIM
IDX_NIFTY 200,STK_RELIANCE
IDX_NIFTY 200,STK_TVSMOTOR
IDX_NIFTY 200,STK_DIXON
IDX_NIFTY 200,STK_JIOFIN
IDX_NIFTY 200,STK_NMDC
IDX_NIFTY 200,STK_LTIM
IDX_NIFTY 200,STK_KALYANKJIL
IDX_NIFTY 200,STK_DABUR
IDX_NIFTY 200,STK_UPL
IDX_NIFTY 200,STK_ADANIGREEN
IDX_NIFTY 200,STK_ALKEM
IDX_NIFTY 200,STK_TECHM
IDX_NIFTY 200,STK_ICICIBANK
IDX_NIFTY 200,STK_UNIONBANK
IDX_NIFTY 200,STK_HDFCBANK
IDX_NIFTY 200,STK_IOC
IDX_NIFTY 200,STK_ITC
IDX_NIFTY 200,STK_GODREJCP
IDX_NIFTY 200,STK_TCS
IDX_NIFTY 200,STK_TATASTEEL
IDX_NIFTY 200,STK_ASHOKLEY
IDX_NIFTY 200,STK_ADANIPORTS
IDX_NIFTY 200,STK_NESTLEIND
IDX_NIFTY 200,STK_COFORGE
IDX_NIFTY 200,STK_RECLTD
IDX_NIFTY 200,STK_TITAN
IDX_NIFTY 200,STK_PFC
IDX_NIFTY 200,STK_POWERGRID
IDX_NIFTY 200,STK_JUBLFOOD
IDX_NIFTY 200,STK_BHARTIARTL
IDX_NIFTY 200,STK_HINDPETRO
IDX_NIFTY 200,STK_BAJAJ-AUTO
IDX_NIFTY 200,STK_DIVISLAB
IDX_NIFTY 200,STK_CGPOWER
IDX_NIFTY 200,STK_COALINDIA
IDX_NIFTY 200,STK_COCHINSHIP
IDX_NIFTY 200,STK_OFSS
IDX_NIFTY 200,STK_HAVELLS
IDX_NIFTY 200,STK_INDHOTEL
IDX_NIFTY 200,STK_HINDZINC
IDX_NIFTY 200,STK_JINDALSTEL
IDX_NIFTY 200,STK_SAIL
IDX_NIFTY 200,STK_NHPC
IDX_NIFTY 200,STK_NTPC
IDX_NIFTY 200,STK_FEDERALBNK
IDX_NIFTY 200,STK_IRCTC
IDX_NIFTY 200,STK_ASIANPAINT
IDX_NIFTY 200,STK_MFSL
IDX_NIFTY 200,STK_AXISBANK
IDX_NIFTY 200,STK_GODREJPROP
IDX_NIFTY 200,STK_ABB
IDX_NIFTY 200,STK_NTPCGREEN
IDX_NIFTY 200,STK_HEROMOTOCO
IDX_NIFTY 200,STK_TATAELXSI
IDX_NIFTY 200,STK_BOSCHLTD
IDX_NIFTY 200,STK_ATGL
IDX_NIFTY 200,STK_ENRIN
IDX_NIFTY 200,STK_CUMMINSIND
IDX_NIFTY 200,STK_PAGEIND
IDX_NIFTY 200,STK_IRFC
IDX_NIFTY 200,STK_CIPLA
IDX_NIFTY 200,STK_VBL
IDX_NIFTY 200,STK_MANKIND
IDX_NIFTY 200,STK_APOLLOHOSP
IDX_NIFTY 200,STK_EXIDEIND
IDX_NIFTY 200,STK_LUPIN
IDX_NIFTY 200,STK_BEL
IDX_NIFTY 200,STK_ULTRACEMCO
IDX_NIFTY 200,STK_TATAPOWER
IDX_NIFTY 200,STK_LODHA
IDX_NIFTY 200,STK_DRREDDY
IDX_NIFTY 200,STK_ONGC
IDX_NIFTY 200,STK_APLAPOLLO
IDX_NIFTY 200,STK_RVNL
IDX_NIFTY 200,STK_NYKAA
IDX_NIFTY 200,STK_VOLTAS
IDX_NIFTY 200,STK_OBEROIRLTY
IDX_NIFTY 200,STK_ZYDUSLIFE
IDX_NIFTY 200,STK_MRF
IDX_NIFTY 200,STK_AMBUJACEM
IDX_NIFTY 200,STK_GAIL
IDX_NIFTY 200,STK_BHARTIHEXA
IDX_NIFTY 200,STK_FORTIS
IDX_NIFTY 200,STK_ICICIGI
IDX_NIFTY 200,STK_CONCOR
IDX_NIFTY 200,STK_PIIND
IDX_NIFTY 200,STK_AUROPHARMA
IDX_NIFTY 200,STK_TORNTPHARM
IDX_NIFTY 200,STK_PHOENIXLTD
IDX_NIFTY 200,STK_LICHSGFIN
IDX_NIFTY 200,STK_KPITTECH
IDX_NIFTY 200,STK_VMM
IDX_NIFTY 200,STK_LICI
IDX_NIFTY 200,STK_NAUKRI
IDX_NIFTY 200,STK_HDFCAMC
IDX_NIFTY 200,STK_PIDILITIND
IDX_NIFTY 200,STK_YESBANK
IDX_NIFTY 200,STK_TMPV
IDX_NIFTY 200,STK_MOTHERSON
IDX_NIFTY 200,STK_BAJAJHFL
IDX_NIFTY 200,STK_KEI
IDX_NIFTY 200,STK_IRB
IDX_NIFTY 200,STK_SUNPHARMA
IDX_NIFTY 200,STK_TATACOMM
IDX_NIFTY 200,STK_TORNTPOWER
IDX_NIFTY 200,STK_COROMANDEL
IDX_NIFTY 200,STK_SOLARINDS
IDX_NIFTY 200,STK_GLENMARK
IDX_NIFTY 200,STK_ACC
IDX_NIFTY 200,STK_TRENT
IDX_NIFTY 200,STK_MAZDOCK
IDX_NIFTY 200,STK_IGL
IDX_NIFTY 200,STK_ITCHOTELS
IDX_NIFTY 200,STK_BLUESTARCO
IDX_NIFTY 200,STK_VEDL
IDX_NIFTY 200,STK_POLYCAB
IDX_NIFTY 200,STK_HAL
IDX_NIFTY 200,STK_BDL
IDX_NIFTY 200,STK_TIINDIA
IDX_NIFTY 200,STK_TATATECH
IDX_NIFTY 200,STK_SIEMENS
IDX_NIFTY 200,STK_INDIGO
IDX_NIFTY 200,STK_SONACOMS
IDX_NIFTY 200,STK_SHREECEM
IDX_NIFTY 200,STK_ETERNAL
IDX_NIFTY 200,STK_GODFRYPHLP
IDX_NIFTY 200,STK_SWIGGY
IDX_NIFTY 200,STK_IREDA
IDX_NIFTY 200,STK_HYUNDAI
IDX_NIFTY 200,STK_MOTILALOFS
IDX_NIFTY 200,STK_HINDUNILVR
IDX_NIFTY 200,STK_POWERINDIA
IDX_NIFTY 200,STK_WAAREEENER
IDX_NIFTY 200,STK_PREMIERENE
IDX_NIFTY MIDCAP 50,STK_APLAPOLLO
IDX_NIFTY MIDCAP 50,STK_AUBANK
IDX_NIFTY MIDCAP 50,STK_ASHOKLEY
IDX_NIFTY MIDCAP 50,STK_AUROPHARMA
IDX_NIFTY MIDCAP 50,STK_BSE
IDX_NIFTY MIDCAP 50,STK_BHARATFORG
IDX_NIFTY MIDCAP 50,STK_BHEL
IDX_NIFTY MIDCAP 50,STK_COFORGE
IDX_NIFTY MIDCAP 50,STK_COLPAL
IDX_NIFTY MIDCAP 50,STK_CUMMINSIND
IDX_NIFTY MIDCAP 50,STK_DABUR
IDX_NIFTY MIDCAP 50,STK_DIXON
IDX_NIFTY MIDCAP 50,STK_FEDERALBNK
IDX_NIFTY MIDCAP 50,STK_FORTIS
IDX_NIFTY MIDCAP 50,STK_GMRAIRPORT
IDX_NIFTY MIDCAP 50,STK_GODREJPROP
IDX_NIFTY MIDCAP 50,STK_HDFCAMC
IDX_NIFTY MIDCAP 50,STK_HEROMOTOCO
IDX_NIFTY MIDCAP 50,STK_HINDPETRO
IDX_NIFTY MIDCAP 50,STK_IDFCFIRSTB
IDX_NIFTY MIDCAP 50,STK_IRCTC
IDX_NIFTY MIDCAP 50,STK_INDUSTOWER
IDX_NIFTY MIDCAP 50,STK_INDUSINDBK
IDX_NIFTY MIDCAP 50,STK_JUBLFOOD
IDX_NIFTY MIDCAP 50,STK_LUPIN
IDX_NIFTY MIDCAP 50,STK_MANKIND
IDX_NIFTY MIDCAP 50,STK_MARICO
IDX_NIFTY MIDCAP 50,STK_MFSL
IDX_NIFTY MIDCAP 50,STK_MPHASIS
IDX_NIFTY MIDCAP 50,STK_MUTHOOTFIN
IDX_NIFTY MIDCAP 50,STK_NHPC
IDX_NIFTY MIDCAP 50,STK_NMDC
IDX_NIFTY MIDCAP 50,STK_OBEROIRLTY
IDX_NIFTY MIDCAP 50,STK_OIL
IDX_NIFTY MIDCAP 50,STK_PAYTM
IDX_NIFTY MIDCAP 50,STK_OFSS
IDX_NIFTY MIDCAP 50,STK_POLICYBZR
IDX_NIFTY MIDCAP 50,STK_PIIND
IDX_NIFTY MIDCAP 50,STK_PAGEIND
IDX_NIFTY MIDCAP 50,STK_PERSISTENT
IDX_NIFTY MIDCAP 50,STK_PHOENIXLTD
IDX_NIFTY MIDCAP 50,STK_POLYCAB
IDX_NIFTY MIDCAP 50,STK_PRESTIGE
IDX_NIFTY MIDCAP 50,STK_SBICARD
IDX_NIFTY MIDCAP 50,STK_SRF
IDX_NIFTY MIDCAP 50,STK_SUPREMEIND
IDX_NIFTY MIDCAP 50,STK_SUZLON
IDX_NIFTY MIDCAP 50,STK_TIINDIA
IDX_NIFTY MIDCAP 50,STK_UPL
IDX_NIFTY MIDCAP 50,STK_YESBANK
IDX_NIFTY MIDCAP 100,STK_360ONE
IDX_NIFTY MIDCAP 100,STK_ACC
IDX_NIFTY MIDCAP 100,STK_APLAPOLLO
IDX_NIFTY MIDCAP 100,STK_AUBANK
IDX_NIFTY MIDCAP 100,STK_ATGL
IDX_NIFTY MIDCAP 100,STK_ABCAPITAL
IDX_NIFTY MIDCAP 100,STK_ALKEM
IDX_NIFTY MIDCAP 100,STK_ASHOKLEY
IDX_NIFTY MIDCAP 100,STK_ASTRAL
IDX_NIFTY MIDCAP 100,STK_AUROPHARMA
IDX_NIFTY MIDCAP 100,STK_BSE
IDX_NIFTY MIDCAP 100,STK_BANKINDIA
IDX_NIFTY MIDCAP 100,STK_BDL
IDX_NIFTY MIDCAP 100,STK_BHARATFORG
IDX_NIFTY MIDCAP 100,STK_BHEL
IDX_NIFTY MIDCAP 100,STK_BHARTIHEXA
IDX_NIFTY MIDCAP 100,STK_BIOCON
IDX_NIFTY MIDCAP 100,STK_BLUESTARCO
IDX_NIFTY MIDCAP 100,STK_COCHINSHIP
IDX_NIFTY MIDCAP 100,STK_COFORGE
IDX_NIFTY MIDCAP 100,STK_COLPAL
IDX_NIFTY MIDCAP 100,STK_CONCOR
IDX_NIFTY MIDCAP 100,STK_COROMANDEL
IDX_NIFTY MIDCAP 100,STK_CUMMINSIND
IDX_NIFTY MIDCAP 100,STK_DABUR
IDX_NIFTY MIDCAP 100,STK_DIXON
IDX_NIFTY MIDCAP 100,STK_EXIDEIND
IDX_NIFTY MIDCAP 100,STK_NYKAA
IDX_NIFTY MIDCAP 100,STK_FEDERALBNK
IDX_NIFTY MIDCAP 100,STK_FORTIS
IDX_NIFTY MIDCAP 100,STK_GMRAIRPORT
IDX_NIFTY MIDCAP 100,STK_GLENMARK
IDX_NIFTY MIDCAP 100,STK_GODFRYPHLP
IDX_NIFTY MIDCAP 100,STK_GODREJPROP
IDX_NIFTY MIDCAP 100,STK_HDFCAMC
IDX_NIFTY MIDCAP 100,STK_HEROMOTOCO
IDX_NIFTY MIDCAP 100,STK_HINDPETRO
IDX_NIFTY MIDCAP 100,STK_POWERINDIA
IDX_NIFTY MIDCAP 100,STK_HUDCO
IDX_NIFTY MIDCAP 100,STK_IDFCFIRSTB
IDX_NIFTY MIDCAP 100,STK_IRB
IDX_NIFTY MIDCAP 100,STK_ITCHOTELS
IDX_NIFTY MIDCAP 100,STK_INDIANB
IDX_NIFTY MIDCAP 100,STK_IRCTC
IDX_NIFTY MIDCAP 100,STK_IREDA
IDX_NIFTY MIDCAP 100,STK_IGL
IDX_NIFTY MIDCAP 100,STK_INDUSTOWER
IDX_NIFTY MIDCAP 100,STK_INDUSINDBK
IDX_NIFTY MIDCAP 100,STK_JUBLFOOD
IDX_NIFTY MIDCAP 100,STK_KEI
IDX_NIFTY MIDCAP 100,STK_KPITTECH
IDX_NIFTY MIDCAP 100,STK_KALYANKJIL
IDX_NIFTY MIDCAP 100,STK_LTF
IDX_NIFTY MIDCAP 100,STK_LICHSGFIN
IDX_NIFTY MIDCAP 100,STK_LUPIN
IDX_NIFTY MIDCAP 100,STK_MRF
IDX_NIFTY MIDCAP 100,STK_M&MFIN
IDX_NIFTY MIDCAP 100,STK_MANKIND
IDX_NIFTY MIDCAP 100,STK_MARICO
IDX_NIFTY MIDCAP 100,STK_MFSL
IDX_NIFTY MIDCAP 100,STK_MOTILALOFS
IDX_NIFTY MIDCAP 100,STK_MPHASIS
IDX_NIFTY MIDCAP 100,STK_MUTHOOTFIN
IDX_NIFTY MIDCAP 100,STK_NHPC
IDX_NIFTY MIDCAP 100,STK_NMDC
IDX_NIFTY MIDCAP 100,STK_NTPCGREEN
IDX_NIFTY MIDCAP 100,STK_NATIONALUM
IDX_NIFTY MIDCAP 100,STK_OBEROIRLTY
IDX_NIFTY MIDCAP 100,STK_OIL
IDX_NIFTY MIDCAP 100,STK_PAYTM
IDX_NIFTY MIDCAP 100,STK_OFSS
IDX_NIFTY MIDCAP 100,STK_POLICYBZR
IDX_NIFTY MIDCAP 100,STK_PIIND
IDX_NIFTY MIDCAP 100,STK_PAGEIND
IDX_NIFTY MIDCAP 100,STK_PATANJALI
IDX_NIFTY MIDCAP 100,STK_PERSISTENT
IDX_NIFTY MIDCAP 100,STK_PHOENIXLTD
IDX_NIFTY MIDCAP 100,STK_POLYCAB
IDX_NIFTY MIDCAP 100,STK_PREMIERENE
IDX_NIFTY MIDCAP 100,STK_PRESTIGE
IDX_NIFTY MIDCAP 100,STK_RVNL
IDX_NIFTY MIDCAP 100,STK_SBICARD
IDX_NIFTY MIDCAP 100,STK_SRF
IDX_NIFTY MIDCAP 100,STK_SONACOMS
IDX_NIFTY MIDCAP 100,STK_SAIL
IDX_NIFTY MIDCAP 100,STK_SUPREMEIND
IDX_NIFTY MIDCAP 100,STK_SUZLON
IDX_NIFTY MIDCAP 100,STK_SWIGGY
IDX_NIFTY MIDCAP 100,STK_TATACOMM
IDX_NIFTY MIDCAP 100,STK_TATAELXSI
IDX_NIFTY MIDCAP 100,STK_TATATECH
IDX_NIFTY MIDCAP 100,STK_TORNTPOWER
IDX_NIFTY MIDCAP 100,STK_TIINDIA
IDX_NIFTY MIDCAP 100,STK_UPL
IDX_NIFTY MIDCAP 100,STK_UNIONBANK
IDX_NIFTY MIDCAP 100,STK_VMM
IDX_NIFTY MIDCAP 100,STK_IDEA
IDX_NIFTY MIDCAP 100,STK_VOLTAS
IDX_NIFTY MIDCAP 100,STK_WAAREEENER
IDX_NIFTY MIDCAP 100,STK_YESBANK
IDX_NIFTY SMLCAP 50,STK_AARTIIND
IDX_NIFTY SMLCAP 50,STK_ABREL
IDX_NIFTY SMLCAP 50,STK_AEGISLOG
IDX_NIFTY SMLCAP 50,STK_AFFLE
IDX_NIFTY SMLCAP 50,STK_ARE&M
IDX_NIFTY SMLCAP 50,STK_AMBER
IDX_NIFTY SMLCAP 50,STK_ANGELONE
IDX_NIFTY SMLCAP 50,STK_ASTERDM
IDX_NIFTY SMLCAP 50,STK_BANDHANBNK
IDX_NIFTY SMLCAP 50,STK_CESC
IDX_NIFTY SMLCAP 50,STK_CASTROLIND
IDX_NIFTY SMLCAP 50,STK_CDSL
IDX_NIFTY SMLCAP 50,STK_CHOLAHLDNG
IDX_NIFTY SMLCAP 50,STK_CAMS
IDX_NIFTY SMLCAP 50,STK_CROMPTON
IDX_NIFTY SMLCAP 50,STK_CYIENT
IDX_NIFTY SMLCAP 50,STK_DELHIVERY
IDX_NIFTY SMLCAP 50,STK_LALPATHLAB
IDX_NIFTY SMLCAP 50,STK_FSL
IDX_NIFTY SMLCAP 50,STK_FIVESTAR
IDX_NIFTY SMLCAP 50,STK_GLAND
IDX_NIFTY SMLCAP 50,STK_HSCL
IDX_NIFTY SMLCAP 50,STK_IIFL
IDX_NIFTY SMLCAP 50,STK_IEX
IDX_NIFTY SMLCAP 50,STK_INOXWIND
IDX_NIFTY SMLCAP 50,STK_JBCHEPHARM
IDX_NIFTY SMLCAP 50,STK_KARURVYSYA
IDX_NIFTY SMLCAP 50,STK_KAYNES
IDX_NIFTY SMLCAP 50,STK_KEC
IDX_NIFTY SMLCAP 50,STK_KFINTECH
IDX_NIFTY SMLCAP 50,STK_LAURUSLABS
IDX_NIFTY SMLCAP 50,STK_MANAPPURAM
IDX_NIFTY SMLCAP 50,STK_MCX
IDX_NIFTY SMLCAP 50,STK_NATCOPHARM
IDX_NIFTY SMLCAP 50,STK_NBCC
IDX_NIFTY SMLCAP 50,STK_NH
IDX_NIFTY SMLCAP 50,STK_NAVINFLUOR
IDX_NIFTY SMLCAP 50,STK_NEULANDLAB
IDX_NIFTY SMLCAP 50,STK_PGEL
IDX_NIFTY SMLCAP 50,STK_PNBHOUSING
IDX_NIFTY SMLCAP 50,STK_PPLPHARMA
IDX_NIFTY SMLCAP 50,STK_POONAWALLA
IDX_NIFTY SMLCAP 50,STK_RADICO
IDX_NIFTY SMLCAP 50,STK_REDINGTON
IDX_NIFTY SMLCAP 50,STK_RPOWER
IDX_NIFTY SMLCAP 50,STK_TATACHEM
IDX_NIFTY SMLCAP 50,STK_RAMCOCEM
IDX_NIFTY SMLCAP 50,STK_WELCORP
IDX_NIFTY SMLCAP 50,STK_WOCKPHARMA
IDX_NIFTY SMLCAP 50,STK_ZENSARTECH
IDX_NIFTY 500,STK_360ONE
IDX_NIFTY 500,STK_3MINDIA
IDX_NIFTY 500,STK_ABB
IDX_NIFTY 500,STK_ACC
IDX_NIFTY 500,STK_ACMESOLAR
IDX_NIFTY 500,STK_AIAENG
IDX_NIFTY 500,STK_APLAPOLLO
IDX_NIFTY 500,STK_AUBANK
IDX_NIFTY 500,STK_AWL
IDX_NIFTY 500,STK_AADHARHFC
IDX_NIFTY 500,STK_AARTIIND
IDX_NIFTY 500,STK_AAVAS
IDX_NIFTY 500,STK_ABBOTINDIA
IDX_NIFTY 500,STK_ACE
IDX_NIFTY 500,STK_ADANIENSOL
IDX_NIFTY 500,STK_ADANIENT
IDX_NIFTY 500,STK_ADANIGREEN
IDX_NIFTY 500,STK_ADANIPORTS
IDX_NIFTY 500,STK_ADANIPOWER
IDX_NIFTY 500,STK_ATGL
IDX_NIFTY 500,STK_ABCAPITAL
IDX_NIFTY 500,STK_ABFRL
IDX_NIFTY 500,STK_ABLBL
IDX_NIFTY 500,STK_ABREL
IDX_NIFTY 500,STK_ABSLAMC
IDX_NIFTY 500,STK_AEGISLOG
IDX_NIFTY 500,STK_AEGISVOPAK
IDX_NIFTY 500,STK_AFCONS
IDX_NIFTY 500,STK_AFFLE
IDX_NIFTY 500,STK_AJANTPHARM
IDX_NIFTY 500,STK_AKUMS
IDX_NIFTY 500,STK_AKZOINDIA
IDX_NIFTY 500,STK_APLLTD
IDX_NIFTY 500,STK_ALKEM
IDX_NIFTY 500,STK_ALKYLAMINE
IDX_NIFTY 500,STK_ALOKINDS
IDX_NIFTY 500,STK_ARE&M
IDX_NIFTY 500,STK_AMBER
IDX_NIFTY 500,STK_AMBUJACEM
IDX_NIFTY 500,STK_ANANDRATHI
IDX_NIFTY 500,STK_ANANTRAJ
IDX_NIFTY 500,STK_ANGELONE
IDX_NIFTY 500,STK_APARINDS
IDX_NIFTY 500,STK_APOLLOHOSP
IDX_NIFTY 500,STK_APOLLOTYRE
IDX_NIFTY 500,STK_APTUS
IDX_NIFTY 500,STK_ASAHIINDIA
IDX_NIFTY 500,STK_ASHOKLEY
IDX_NIFTY 500,STK_ASIANPAINT
IDX_NIFTY 500,STK_ASTERDM
IDX_NIFTY 500,STK_ASTRAZEN
IDX_NIFTY 500,STK_ASTRAL
IDX_NIFTY 500,STK_ATHERENERG
IDX_NIFTY 500,STK_ATUL
IDX_NIFTY 500,STK_AUROPHARMA
IDX_NIFTY 500,STK_AIIL
IDX_NIFTY 500,STK_DMART
IDX_NIFTY 500,STK_AXISBANK
IDX_NIFTY 500,STK_BASF
IDX_NIFTY 500,STK_BEML
IDX_NIFTY 500,STK_BLS
IDX_NIFTY 500,STK_BSE
IDX_NIFTY 500,STK_BAJAJ-AUTO
IDX_NIFTY 500,STK_BAJFINANCE
IDX_NIFTY 500,STK_BAJAJFINSV
IDX_NIFTY 500,STK_BAJAJHLDNG
IDX_NIFTY 500,STK_BAJAJHFL
IDX_NIFTY 500,STK_BALKRISIND
IDX_NIFTY 500,STK_BALRAMCHIN
IDX_NIFTY 500,STK_BANDHANBNK
IDX_NIFTY 500,STK_BANKBARODA
IDX_NIFTY 500,STK_BANKINDIA
IDX_NIFTY 500,STK_MAHABANK
IDX_NIFTY 500,STK_BATAINDIA
IDX_NIFTY 500,STK_BAYERCROP
IDX_NIFTY 500,STK_BERGEPAINT
IDX_NIFTY 500,STK_BDL
IDX_NIFTY 500,STK_BEL
IDX_NIFTY 500,STK_BHARATFORG
IDX_NIFTY 500,STK_BHEL
IDX_NIFTY 500,STK_BPCL
IDX_NIFTY 500,STK_BHARTIARTL
IDX_NIFTY 500,STK_BHARTIHEXA
IDX_NIFTY 500,STK_BIKAJI
IDX_NIFTY 500,STK_BIOCON
IDX_NIFTY 500,STK_BSOFT
IDX_NIFTY 500,STK_BLUEDART
IDX_NIFTY 500,STK_BLUEJET
IDX_NIFTY 500,STK_BLUESTARCO
IDX_NIFTY 500,STK_BBTC
IDX_NIFTY 500,STK_BOSCHLTD
IDX_NIFTY 500,STK_FIRSTCRY
IDX_NIFTY 500,STK_BRIGADE
IDX_NIFTY 500,STK_BRITANNIA
IDX_NIFTY 500,STK_MAPMYINDIA
IDX_NIFTY 500,STK_CCL
IDX_NIFTY 500,STK_CESC
IDX_NIFTY 500,STK_CGPOWER
IDX_NIFTY 500,STK_CRISIL
IDX_NIFTY 500,STK_CAMPUS
IDX_NIFTY 500,STK_CANFINHOME
IDX_NIFTY 500,STK_CANBK
IDX_NIFTY 500,STK_CAPLIPOINT
IDX_NIFTY 500,STK_CGCL
IDX_NIFTY 500,STK_CARBORUNIV
IDX_NIFTY 500,STK_CASTROLIND
IDX_NIFTY 500,STK_CEATLTD
IDX_NIFTY 500,STK_CENTRALBK
IDX_NIFTY 500,STK_CDSL
IDX_NIFTY 500,STK_CENTURYPLY
IDX_NIFTY 500,STK_CERA
IDX_NIFTY 500,STK_CHALET
IDX_NIFTY 500,STK_CHAMBLFERT
IDX_NIFTY 500,STK_CHENNPETRO
IDX_NIFTY 500,STK_CHOICEIN
IDX_NIFTY 500,STK_CHOLAHLDNG
IDX_NIFTY 500,STK_CHOLAFIN
IDX_NIFTY 500,STK_CIPLA
IDX_NIFTY 500,STK_CUB
IDX_NIFTY 500,STK_CLEAN
IDX_NIFTY 500,STK_COALINDIA
IDX_NIFTY 500,STK_COCHINSHIP
IDX_NIFTY 500,STK_COFORGE
IDX_NIFTY 500,STK_COHANCE
IDX_NIFTY 500,STK_COLPAL
IDX_NIFTY 500,STK_CAMS
IDX_NIFTY 500,STK_CONCORDBIO
IDX_NIFTY 500,STK_CONCOR
IDX_NIFTY 500,STK_COROMANDEL
IDX_NIFTY 500,STK_CRAFTSMAN
IDX_NIFTY 500,STK_CREDITACC
IDX_NIFTY 500,STK_CROMPTON
IDX_NIFTY 500,STK_CUMMINSIND
IDX_NIFTY 500,STK_CYIENT
IDX_NIFTY 500,STK_DCMSHRIRAM
IDX_NIFTY 500,STK_DLF
IDX_NIFTY 500,STK_DOMS
IDX_NIFTY 500,STK_DABUR
IDX_NIFTY 500,STK_DALBHARAT
IDX_NIFTY 500,STK_DATAPATTNS
IDX_NIFTY 500,STK_DEEPAKFERT
IDX_NIFTY 500,STK_DEEPAKNTR
IDX_NIFTY 500,STK_DELHIVERY
IDX_NIFTY 500,STK_DEVYANI
IDX_NIFTY 500,STK_DIVISLAB
IDX_NIFTY 500,STK_DIXON
IDX_NIFTY 500,STK_AGARWALEYE
IDX_NIFTY 500,STK_LALPATHLAB
IDX_NIFTY 500,STK_DRREDDY
IDX_NIFTY 500,STK_EIDPARRY
IDX_NIFTY 500,STK_EIHOTEL
IDX_NIFTY 500,STK_EICHERMOT
IDX_NIFTY 500,STK_ELECON
IDX_NIFTY 500,STK_ELGIEQUIP
IDX_NIFTY 500,STK_EMAMILTD
IDX_NIFTY 500,STK_EMCURE
IDX_NIFTY 500,STK_ENDURANCE
IDX_NIFTY 500,STK_ENGINERSIN
IDX_NIFTY 500,STK_ERIS
IDX_NIFTY 500,STK_ESCORTS
IDX_NIFTY 500,STK_ETERNAL
IDX_NIFTY 500,STK_EXIDEIND
IDX_NIFTY 500,STK_NYKAA
IDX_NIFTY 500,STK_FEDERALBNK
IDX_NIFTY 500,STK_FACT
IDX_NIFTY 500,STK_FINCABLES
IDX_NIFTY 500,STK_FINPIPE
IDX_NIFTY 500,STK_FSL
IDX_NIFTY 500,STK_FIVESTAR
IDX_NIFTY 500,STK_FORCEMOT
IDX_NIFTY 500,STK_FORTIS
IDX_NIFTY 500,STK_GAIL
IDX_NIFTY 500,STK_GVT&D
IDX_NIFTY 500,STK_GMRAIRPORT
IDX_NIFTY 500,STK_GRSE
IDX_NIFTY 500,STK_GICRE
IDX_NIFTY 500,STK_GILLETTE
IDX_NIFTY 500,STK_GLAND
IDX_NIFTY 500,STK_GLAXO
IDX_NIFTY 500,STK_GLENMARK
IDX_NIFTY 500,STK_MEDANTA
IDX_NIFTY 500,STK_GODIGIT
IDX_NIFTY 500,STK_GPIL
IDX_NIFTY 500,STK_GODFRYPHLP
IDX_NIFTY 500,STK_GODREJAGRO
IDX_NIFTY 500,STK_GODREJCP
IDX_NIFTY 500,STK_GODREJIND
IDX_NIFTY 500,STK_GODREJPROP
IDX_NIFTY 500,STK_GRANULES
IDX_NIFTY 500,STK_GRAPHITE
IDX_NIFTY 500,STK_GRASIM
IDX_NIFTY 500,STK_GRAVITA
IDX_NIFTY 500,STK_GESHIP
IDX_NIFTY 500,STK_FLUOROCHEM
IDX_NIFTY 500,STK_GUJGASLTD
IDX_NIFTY 500,STK_GMDCLTD
IDX_NIFTY 500,STK_GSPL
IDX_NIFTY 500,STK_HEG
IDX_NIFTY 500,STK_HBLENGINE
IDX_NIFTY 500,STK_HCLTECH
IDX_NIFTY 500,STK_HDFCAMC
IDX_NIFTY 500,STK_HDFCBANK
IDX_NIFTY 500,STK_HDFCLIFE
IDX_NIFTY 500,STK_HFCL
IDX_NIFTY 500,STK_HAPPSTMNDS
IDX_NIFTY 500,STK_HAVELLS
IDX_NIFTY 500,STK_HEROMOTOCO
IDX_NIFTY 500,STK_HEXT
IDX_NIFTY 500,STK_HSCL
IDX_NIFTY 500,STK_HINDALCO
IDX_NIFTY 500,STK_HAL
IDX_NIFTY 500,STK_HINDCOPPER
IDX_NIFTY 500,STK_HINDPETRO
IDX_NIFTY 500,STK_HINDUNILVR
IDX_NIFTY 500,STK_HINDZINC
IDX_NIFTY 500,STK_POWERINDIA
